time,EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF
270,2.597492110965104,2.1397287972653447,0.9190266273993212,-0.1490877712334494,2.4449043397318513,-1.2172021698662199,2.292316568498598,0.4612633136995624,-1.5223777123327258,-2.132728797265738,0.9190266273993212,0.15608777123305648,-0.4542633136999553,-2.743079882198749,-2.5904921109654966,2.292316568498598,1.3767899410990798,0.0034999999998035487,0.15608777123305648,-12.966460554826696,-170.43704046754377
273,1.2242021698658272,0.4612633136995624,0.7664388561660683,-0.1490877712334494,2.597492110965104,-0.6068510849332083,2.597492110965104,0.15608777123305648,-0.9120266273997142,-1.2172021698662199,0.4612633136995624,0.15608777123305648,-0.4542633136999553,-2.437904339732244,-2.743079882198749,2.1397287972653447,1.3767899410990798,0.0034999999998035487,1.3767899410990798,-10.372468443861397,-169.82668938261074
277,0.6138510849328154,-0.9120266273997142,0.4612633136995624,-1.674965483565979,2.292316568498598,-1.827553254799232,1.3767899410990798,-0.4542633136999553,-1.9801410260324848,-1.0646143986329673,-0.4542633136999553,-1.0646143986329673,-1.674965483565979,-0.1490877712334494,-3.9637820520647726,1.987141026032092,0.4612633136995624,-0.3016755424667024,1.2242021698658272,-6.557774163030072,-169.52151384014422
281,0.7664388561660683,-0.4542633136999553,0.4612633136995624,-2.5904921109654966,2.7500798821983556,-3.048255424665256,0.4612633136995624,-0.4542633136999553,-3.048255424665256,-1.827553254799232,-0.7594388561664611,-1.9801410260324848,-2.5904921109654966,1.3767899410990798,-4.4215453657645325,2.292316568498598,0.30867554246630946,-0.4542633136999553,0.0034999999998035487,-1.9801410260324848,-169.6741016113775
285,1.834553254798839,0.7664388561660683,0.6138510849328154,-2.132728797265738,3.8181942808311273,-2.5904921109654966,0.9190266273993212,0.30867554246630946,-2.8956676534320023,-2.5904921109654966,-0.3016755424667024,-1.369789941099473,-2.743079882198749,0.4612633136995624,-3.3534309671317617,2.7500798821983556,0.30867554246630946,-0.1490877712334494,-1.2172021698662199,1.529377712332333,-169.82668938261074
289,1.987141026032092,0.9190266273993212,0.7664388561660683,-1.0646143986329673,3.97078205206438,-1.5223777123327258,1.987141026032092,0.9190266273993212,-1.5223777123327258,-2.132728797265738,0.30867554246630946,-0.6068510849332083,-2.285316568498991,0.0034999999998035487,-2.132728797265738,2.597492110965104,0.7664388561660683,0.0034999999998035487,-0.9120266273997142,3.6656065095978745,-169.6741016113775
293,0.6138510849328154,-0.3016755424667024,1.2242021698658272,-0.3016755424667024,4.123369823297634,-0.7594388561664611,2.292316568498598,1.0716143986325743,-0.4542633136999553,-0.9120266273997142,0.4612633136995624,-0.3016755424667024,-1.2172021698662199,1.529377712332333,-1.827553254799232,2.292316568498598,1.0716143986325743,0.15608777123305648,0.9190266273993212,6.412186391796428,-169.21633829767774
297,0.0034999999998035487,-1.2172021698662199,1.6819654835655862,-0.9120266273997142,4.7337209082306435,-0.9120266273997142,2.1397287972653447,0.9190266273993212,-0.1490877712334494,-0.4542633136999553,0.4612633136995624,-0.6068510849332083,-0.3016755424667024,2.9026676534316094,-2.132728797265738,2.9026676534316094,1.2242021698658272,0.0034999999998035487,1.834553254798839,10.68464398632751,-168.45339944151146
301,1.3767899410990798,-0.4542633136999553,1.529377712332333,-1.827553254799232,5.038896450697152,-1.5223777123327258,1.987141026032092,0.9190266273993212,-0.9120266273997142,-0.6068510849332083,0.30867554246630946,-0.7594388561664611,-0.3016755424667024,2.1397287972653447,-2.285316568498991,3.3604309671313684,0.9190266273993212,0.0034999999998035487,0.6138510849328154,13.583811639759315,-167.99563612781168
305,2.597492110965104,1.3767899410990798,1.3767899410990798,-1.5223777123327258,5.4966597643969095,-1.2172021698662199,2.597492110965104,1.6819654835655862,-1.369789941099473,-0.4542633136999553,0.9190266273993212,-0.1490877712334494,-0.1490877712334494,1.3767899410990798,-1.674965483565979,3.3604309671313684,1.0716143986325743,0.30867554246630946,-0.3016755424667024,13.431223868526065,-168.14822389904498
309,2.1397287972653447,2.4449043397318513,1.987141026032092,-0.1490877712334494,6.259598620563175,0.0034999999998035487,3.6656065095978745,2.7500798821983556,0.0034999999998035487,0.15608777123305648,1.3767899410990798,0.7664388561660683,0.7664388561660683,1.529377712332333,-0.9120266273997142,3.5130187383646216,1.6819654835655862,0.4612633136995624,1.0716143986325743,13.278636097292809,-168.3008116702782
312,1.2242021698658272,1.834553254798839,2.4449043397318513,0.4612633136995624,6.564774163029679,1.0716143986325743,4.275957594530887,3.0552554246648627,1.3767899410990798,0.15608777123305648,1.3767899410990798,0.7664388561660683,1.529377712332333,1.987141026032092,-0.7594388561664611,3.5130187383646216,1.834553254798839,0.15608777123305648,3.3604309671313684,17.093330378124133,-167.84304835657844
316,0.6138510849328154,0.4612633136995624,1.987141026032092,-0.4542633136999553,6.259598620563175,1.0716143986325743,3.97078205206438,2.597492110965104,1.3767899410990798,0.0034999999998035487,0.7664388561660683,0.0034999999998035487,0.7664388561660683,2.1397287972653447,-1.0646143986329673,3.3604309671313684,1.6819654835655862,0.0034999999998035487,4.123369823297634,20.4502613452557,-167.23269727164543
320,0.30867554246630946,0.4612633136995624,1.3767899410990798,-1.2172021698662199,5.6492475356301615,0.0034999999998035487,3.3604309671313684,2.1397287972653447,0.30867554246630946,0.0034999999998035487,0.4612633136995624,-0.4542633136999553,-0.6068510849332083,1.834553254798839,-1.5223777123327258,3.2078431958981155,1.3767899410990798,0.15608777123305648,3.2078431958981155,13.73639941099257,-167.0801095004122
324,1.2242021698658272,1.3767899410990798,0.7664388561660683,-1.369789941099473,5.191484221930403,-0.7594388561664611,2.597492110965104,1.834553254798839,-0.6068510849332083,-0.9120266273997142,0.7664388561660683,-0.4542633136999553,-1.5223777123327258,0.9190266273993212,-2.132728797265738,2.7500798821983556,0.9190266273993212,0.4612633136995624,1.987141026032092,-4.4215453657645325,-166.9275217291789
328,1.834553254798839,1.6819654835655862,0.4612633136995624,-0.9120266273997142,5.191484221930403,-0.4542633136999553,2.597492110965104,1.987141026032092,-0.7594388561664611,-1.5223777123327258,0.9190266273993212,-0.3016755424667024,-1.369789941099473,0.0034999999998035487,-1.827553254799232,1.834553254798839,0.7664388561660683,0.30867554246630946,1.834553254798839,-23.800192312387647,-166.9275217291789
332,0.0034999999998035487,0.9190266273993212,0.9190266273993212,-0.1490877712334494,5.801835306863415,0.7664388561660683,3.2078431958981155,2.4449043397318513,0.6138510849328154,-0.6068510849332083,1.0716143986325743,-0.1490877712334494,0.6138510849328154,-0.4542633136999553,-0.7594388561664611,1.2242021698658272,1.3767899410990798,-0.1490877712334494,3.0552554246648627,-32.19251973021657,-166.62234618671243
336,-2.5904921109654966,-0.3016755424667024,1.3767899410990798,-0.6068510849332083,5.6492475356301615,1.0716143986325743,3.0552554246648627,2.1397287972653447,1.0716143986325743,0.30867554246630946,0.9190266273993212,-0.4542633136999553,1.834553254798839,-2.5904921109654966,-0.7594388561664611,1.2242021698658272,1.529377712332333,-0.1490877712334494,3.8181942808311273,-24.715718939787177,-166.1645828730127
340,-1.827553254799232,-0.7594388561664611,0.9190266273993212,-1.9801410260324848,4.7337209082306435,0.15608777123305648,2.1397287972653447,1.3767899410990798,-0.6068510849332083,-0.6068510849332083,0.4612633136995624,-1.0646143986329673,0.6138510849328154,-5.184484221930797,-1.827553254799232,1.529377712332333,0.6138510849328154,0.30867554246630946,3.6656065095978745,-11.898346156193927,-166.01199510177938
344,2.1397287972653447,0.4612633136995624,0.6138510849328154,-1.674965483565979,4.7337209082306435,-0.3016755424667024,2.292316568498598,1.529377712332333,-1.5223777123327258,-1.369789941099473,0.6138510849328154,-0.9120266273997142,-0.1490877712334494,-2.437904339732244,-1.827553254799232,1.529377712332333,0.30867554246630946,0.4612633136995624,3.6656065095978745,-8.846590731528869,-166.01199510177938
348,3.8181942808311273,1.834553254798839,0.6138510849328154,-0.4542633136999553,5.3440719931636576,0.15608777123305648,3.2078431958981155,2.1397287972653447,-1.0646143986329673,-1.0646143986329673,1.2242021698658272,-0.1490877712334494,0.6138510849328154,3.97078205206438,-0.9120266273997142,0.9190266273993212,1.0716143986325743,0.15608777123305648,3.8181942808311273,-10.52505621509465,-165.7068195593129
352,1.2242021698658272,0.7664388561660683,0.7664388561660683,0.30867554246630946,5.038896450697152,0.6138510849328154,3.2078431958981155,2.1397287972653447,0.0034999999998035487,-0.4542633136999553,1.2242021698658272,0.30867554246630946,1.0716143986325743,5.4966597643969095,-1.0646143986329673,-0.1490877712334494,1.2242021698658272,0.15608777123305648,3.97078205206438,5.6492475356301615,-164.79129293191338
355,-1.369789941099473,-1.369789941099473,0.9190266273993212,-0.6068510849332083,4.7337209082306435,0.15608777123305648,2.4449043397318513,1.3767899410990798,0.30867554246630946,-0.4542633136999553,-0.1490877712334494,-0.4542633136999553,0.0034999999998035487,2.7500798821983556,-2.132728797265738,0.0034999999998035487,0.9190266273993212,0.30867554246630946,4.886308679463898,32.046931958982924,-164.18094184698037
359,-1.827553254799232,-1.827553254799232,0.4612633136995624,-1.9801410260324848,4.428545365764139,-1.0646143986329673,1.529377712332333,0.4612633136995624,-0.7594388561664611,-0.9120266273997142,-1.2172021698662199,-1.369789941099473,-1.2172021698662199,0.9190266273993212,-3.048255424665256,0.4612633136995624,0.15608777123305648,0.30867554246630946,4.275957594530887,37.08232840968027,-164.18094184698037
363,-0.3016755424667024,-0.3016755424667024,-0.3016755424667024,-2.132728797265738,4.428545365764139,-1.827553254799232,1.3767899410990798,0.6138510849328154,-1.674965483565979,-1.5223777123327258,-1.2172021698662199,-1.5223777123327258,-1.5223777123327258,1.0716143986325743,-3.2008431958985084,0.15608777123305648,0.0034999999998035487,0.0034999999998035487,2.4449043397318513,28.384825449384852,-164.18094184698037
367,0.9190266273993212,0.7664388561660683,-0.4542633136999553,-1.369789941099473,4.275957594530887,-1.674965483565979,1.6819654835655862,1.2242021698658272,-1.9801410260324848,-1.827553254799232,-0.6068510849332083,-1.0646143986329673,-0.9120266273997142,0.7664388561660683,-2.5904921109654966,-0.6068510849332083,0.30867554246630946,-0.1490877712334494,1.2242021698658272,30.673642017883648,-164.0283540757471
371,0.9190266273993212,0.0034999999998035487,-0.3016755424667024,-1.0646143986329673,4.275957594530887,-0.7594388561664611,2.1397287972653447,1.0716143986325743,-1.369789941099473,-1.827553254799232,-0.3016755424667024,-0.4542633136999553,-0.3016755424667024,0.6138510849328154,-2.285316568498991,-1.2172021698662199,0.6138510849328154,-0.1490877712334494,1.529377712332333,35.709038468580985,-163.72317853328062
375,-0.6068510849332083,-1.5223777123327258,-0.1490877712334494,-1.369789941099473,4.275957594530887,-0.4542633136999553,2.1397287972653447,0.30867554246630946,-1.674965483565979,-1.674965483565979,-0.7594388561664611,-0.7594388561664611,-0.7594388561664611,0.7664388561660683,-2.8956676534320023,-1.0646143986329673,0.6138510849328154,-0.1490877712334494,1.987141026032092,33.87798521378196,-163.2654152195809
379,-1.9801410260324848,-2.285316568498991,-0.3016755424667024,-2.285316568498991,3.8181942808311273,-1.369789941099473,1.6819654835655862,0.0034999999998035487,-2.437904339732244,-1.827553254799232,-1.0646143986329673,-1.5223777123327258,-1.5223777123327258,0.6138510849328154,-3.2008431958985084,-1.0646143986329673,0.15608777123305648,-0.1490877712334494,1.834553254798839,33.1150463576157,-163.2654152195809
383,-1.2172021698662199,-1.369789941099473,-0.4542633136999553,-2.437904339732244,4.123369823297634,-2.132728797265738,1.3767899410990798,0.6138510849328154,-2.5904921109654966,-1.827553254799232,-1.0646143986329673,-1.827553254799232,-1.674965483565979,0.0034999999998035487,-2.743079882198749,-0.9120266273997142,-0.1490877712334494,0.0034999999998035487,1.529377712332333,34.18316075624847,-163.11282744834762
387,0.30867554246630946,0.15608777123305648,-0.3016755424667024,-1.5223777123327258,4.886308679463898,-1.5223777123327258,1.6819654835655862,1.0716143986325743,-1.674965483565979,-1.5223777123327258,-0.4542633136999553,-1.369789941099473,-0.9120266273997142,-0.3016755424667024,-2.285316568498991,-0.9120266273997142,0.4612633136995624,0.30867554246630946,1.0716143986325743,32.96245858638244,-162.8076519058811
391,0.30867554246630946,0.30867554246630946,-0.1490877712334494,-0.4542633136999553,5.4966597643969095,-0.6068510849332083,2.292316568498598,1.0716143986325743,-0.4542633136999553,-0.9120266273997142,-0.3016755424667024,-1.0646143986329673,-0.6068510849332083,0.15608777123305648,-2.132728797265738,-1.5223777123327258,0.6138510849328154,0.15608777123305648,1.529377712332333,32.199519730216174,-162.34988859218134
395,-1.0646143986329673,-1.2172021698662199,0.30867554246630946,-0.7594388561664611,5.191484221930403,-0.4542633136999553,1.987141026032092,0.7664388561660683,-0.6068510849332083,-0.7594388561664611,-1.2172021698662199,-0.9120266273997142,-1.2172021698662199,0.15608777123305648,-2.5904921109654966,-1.827553254799232,0.6138510849328154,-0.1490877712334494,2.4449043397318513,33.7253974425487,-162.34988859218134
398,-1.674965483565979,-1.9801410260324848,0.15608777123305648,-1.674965483565979,4.5811331369973916,-1.0646143986329673,1.2242021698658272,0.30867554246630946,-1.5223777123327258,-1.2172021698662199,-1.674965483565979,-1.2172021698662199,-1.827553254799232,-1.0646143986329673,-3.048255424665256,-1.5223777123327258,0.6138510849328154,0.15608777123305648,2.7500798821983556,36.01421401104749,-162.0447130497148
402,-0.6068510849332083,-0.3016755424667024,-0.3016755424667024,-1.9801410260324848,4.275957594530887,-1.369789941099473,1.0716143986325743,0.30867554246630946,-1.9801410260324848,-1.827553254799232,-1.0646143986329673,-1.5223777123327258,-1.9801410260324848,-2.8956676534320023,-2.743079882198749,-1.369789941099473,0.6138510849328154,0.30867554246630946,1.987141026032092,30.521054246650394,-161.5869497360151
406,0.9190266273993212,1.3767899410990798,-0.7594388561664611,-1.369789941099473,4.275957594530887,-1.0646143986329673,1.2242021698658272,0.6138510849328154,-1.9801410260324848,-2.285316568498991,-0.4542633136999553,-1.0646143986329673,-1.674965483565979,-2.8956676534320023,-2.5904921109654966,-1.9801410260324848,0.9190266273993212,0.0034999999998035487,1.834553254798839,-18.1544447767573,-161.43436196478183
410,1.529377712332333,0.9190266273993212,-0.1490877712334494,-0.1490877712334494,4.428545365764139,-0.1490877712334494,1.2242021698658272,0.4612633136995624,-2.437904339732244,-2.743079882198749,-0.3016755424667024,-0.6068510849332083,-1.5223777123327258,-0.6068510849332083,-3.048255424665256,-3.048255424665256,1.529377712332333,0.0034999999998035487,1.834553254798839,-152.7368590044864,-161.1291864223153
414,0.6138510849328154,-0.6068510849332083,0.30867554246630946,0.30867554246630946,4.428545365764139,0.15608777123305648,0.9190266273993212,-0.3016755424667024,-3.2008431958985084,-3.81119428083152,0.30867554246630946,-0.4542633136999553,-1.2172021698662199,1.3767899410990798,-3.6586065095982674,-3.81119428083152,1.6819654835655862,0.15608777123305648,2.292316568498598,-312.8014310281687,-160.5188353373823
418,-2.285316568498991,-1.0646143986329673,0.0034999999998035487,-0.7594388561664611,4.123369823297634,-0.7594388561664611,0.30867554246630946,-0.4542633136999553,-4.26895759453128,-4.574133136997785,0.15608777123305648,-1.0646143986329673,-1.9801410260324848,0.9190266273993212,-4.726720908231037,-3.81119428083152,1.0716143986325743,0.0034999999998035487,2.4449043397318513,-319.51529296243183,-160.21365979491574
422,-3.2008431958985084,0.0034999999998035487,-1.2172021698662199,-1.369789941099473,3.6656065095978745,-1.0646143986329673,0.0034999999998035487,0.30867554246630946,-4.879308679464291,-4.116369823298026,-1.5223777123327258,-0.6068510849332083,-4.4215453657645325,0.7664388561660683,-5.794835306863807,-2.285316568498991,0.6138510849328154,-0.1490877712334494,1.987141026032092,-43.331427030244036,-160.21365979491574
